seed,deflection,zone,n_entered,entry_mean_step,entry_std_step,local_temporal_jitter,success_rate,death_rate
8,0.5,A_entry,70,0.0,0.0,0.0,0.8285714285714286,0.17142857142857143
8,0.5,B_transition,69,99.53623188405797,4.066760667047101,0.04085708882111689,0.8285714285714286,0.17142857142857143
8,0.5,C_downstream,64,304.109375,34.12711403135892,0.11221986836560596,0.8285714285714286,0.17142857142857143
9,0.5,A_entry,70,0.0,0.0,0.0,0.7285714285714285,0.2714285714285714
9,0.5,B_transition,70,97.0,2.090796157311509,0.02155459955969025,0.7285714285714285,0.2714285714285714
9,0.5,C_downstream,53,305.77358490566036,27.558268635154118,0.09012638761313042,0.7285714285714285,0.2714285714285714
10,0.5,A_entry,70,0.0,0.0,0.0,0.8142857142857143,0.18571428571428572
10,0.5,B_transition,69,104.07246376811594,7.497475595602714,0.07204091576265373,0.8142857142857143,0.18571428571428572
10,0.5,C_downstream,60,314.2,27.004814385586876,0.08594784973106598,0.8142857142857143,0.18571428571428572
11,0.5,A_entry,70,0.0,0.0,0.0,0.8142857142857143,0.18571428571428572
11,0.5,B_transition,70,96.88571428571429,1.7851999259215212,0.018425832322798093,0.8142857142857143,0.18571428571428572
11,0.5,C_downstream,61,304.5409836065574,42.54161849237228,0.13969094730183496,0.8142857142857143,0.18571428571428572
12,0.5,A_entry,70,0.0,0.0,0.0,0.8285714285714286,0.17142857142857143
12,0.5,B_transition,70,96.82857142857142,2.0491909802332695,0.021163081825737305,0.8285714285714286,0.17142857142857143
12,0.5,C_downstream,59,289.271186440678,24.664412370364907,0.08526397901485316,0.8285714285714286,0.17142857142857143
13,0.5,A_entry,70,0.0,0.0,0.0,0.8142857142857143,0.18571428571428572
13,0.5,B_transition,70,97.11428571428571,2.1350333362593603,0.021984750446692597,0.8142857142857143,0.18571428571428572
13,0.5,C_downstream,60,283.25,18.427900043141108,0.06505878214678217,0.8142857142857143,0.18571428571428572
14,0.5,A_entry,70,0.0,0.0,0.0,0.8142857142857143,0.18571428571428572
14,0.5,B_transition,70,97.05714285714286,1.779933500248288,0.018339026349145776,0.8142857142857143,0.18571428571428572
14,0.5,C_downstream,60,288.1666666666667,18.002006061053926,0.062470813398466586,0.8142857142857143,0.18571428571428572
15,0.5,A_entry,70,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285
15,0.5,B_transition,70,96.97142857142858,1.7806213086723295,0.0183623293467557,0.8571428571428571,0.14285714285714285
15,0.5,C_downstream,61,289.88524590163934,24.555122573745454,0.08470635508642796,0.8571428571428571,0.14285714285714285
16,0.5,A_entry,70,0.0,0.0,0.0,0.8285714285714286,0.17142857142857143
16,0.5,B_transition,70,97.24285714285715,1.9525493539452052,0.020079103096042137,0.8285714285714286,0.17142857142857143
16,0.5,C_downstream,62,324.9516129032258,38.162820709367345,0.1174415488148853,0.8285714285714286,0.17142857142857143
17,0.5,A_entry,70,0.0,0.0,0.0,0.7571428571428571,0.24285714285714285
17,0.5,B_transition,70,97.2,1.8330302779823358,0.01885833619303989,0.7571428571428571,0.24285714285714285
17,0.5,C_downstream,59,315.3050847457627,31.260119303853003,0.09914245223466527,0.7571428571428571,0.24285714285714285
18,0.5,A_entry,70,0.0,0.0,0.0,0.7,0.3
18,0.5,B_transition,67,97.88059701492537,3.517641628797312,0.035938089223393116,0.7,0.3
18,0.5,C_downstream,53,339.33962264150944,44.347233389373486,0.13068687070502466,0.7,0.3
19,0.5,A_entry,70,0.0,0.0,0.0,0.7571428571428571,0.24285714285714285
19,0.5,B_transition,70,97.4,2.086692529886882,0.021423947945230577,0.7571428571428571,0.24285714285714285
19,0.5,C_downstream,56,295.98214285714283,22.526564533764965,0.07610785000823989,0.7571428571428571,0.24285714285714285
